ID,PedidoID,Tipo_Venda,Produto ID,Produto,Quantidade,Preço Unitário,Total,Margem do Pedido,Custo Unitário,Custo Total,Quantidade Disponível Itens
da6499eb,1032,Pedido,a239d958,Avanço Soft preto,1,40,40,"53,00%","18,9","18,9",5
02fe49bd,1032,Pedido,2fa3c458,Serviço de instalação de avanço,1,20,20,"100,00%",,0,5
d87ddd8a,1033,Pedido,d6beaaba,Roda Livre 18 dentes catraca simples,1,20,20,"50,00%",10,10,9
7b0cd61d,1033,Pedido,f1b91467,Serviço de instalação de catraca / roda livre / K7,1,20,20,"100,00%",,0,5
fe208236,1033,Pedido,a0ffc396,Serviço de encurtar corrente/emendar,1,20,20,"100,00%",,0,5
de6c12ce,1034,Pedido,200,Pedal Plataf. Nylon Sueco Par,1,30,30,"70,00%","8,9","8,9",11
ab9a52c8,1035,Pedido,2d524904,Blocagem de eixo agulha traseiro,1,10,10,"50,00%",5,5,3
3b740e0c,1036,Pedido,f1097bf5,Cabo de freio Ceci importado,2,5,10,"92,00%","0,42","0,84",306
57432dac,1036,Pedido,f8bbd447,Conduíte Metro,1,10,10,"50,00%",5,5,20
a5ef9e7b,1036,Pedido,32,Sapatas de freio pino baixa par - balacas sem blister,2,15,30,"95,00%","0,82","1,64",87
ba5bcaea,1036,Pedido,51769269,Serviço de regulagem de freios,1,30,30,"100,00%",,0,5
6d95a860,1036,Pedido,185,Manete nylon par,1,20,20,"53,00%","4,69","4,69",2
0f29086d,1036,Pedido,db176db2,Serviço de Ajustes em Geral,1,20,20,"100,00%",,0,1
3e04c954,1037,Pedido,193,Paralama plástico D/T,1,25,25,"28,00%","17,9","17,9",2
b6269db5,1037,Pedido,4876b22e,Serviço instalação de peça,1,15,15,"100,00%",,0,5
3a3abf97,1038,Pedido,198,Pedal plataforma alumínio preto,1,35,35,"50,00%","17,35","17,35",3
a02f682b,1038,Pedido,57728a5b,Serviço de instalação de pedal,1,25,25,"100,00%",0,0,5
9a2f675d,1039,Pedido,09bcf6ae,Sapata com rosca par - Balaca orbital sem blister,2,15,30,"90,00%","1,53","3,06",87
aa52186e,1039,Pedido,51769269,Serviço de regulagem de freios,1,30,30,"100,00%",,0,5
96890405,1040,Pedido,82cf8c94,Serviço de instalação de movimento central,1,50,50,"100,00%",,0,5
1b9adeba,1040,Pedido,94255658,Alavanca de Câmbio RapidFire com manetes,1,60,60,"48,00%","31,34","31,34",7
5f3c51c2,1040,Pedido,51769269,Serviço de regulagem de freios,1,30,30,"100,00%",,0,5
8acc8b26,1040,Pedido,dd98c533,Serviço de regulagem de câmbio,1,30,30,"100,00%",0,0,5
213a9dd1,1040,Pedido,a045adf8,Serviço de centragem de roda,1,30,30,"100,00%",,0,5
1c73bd97,1040,Pedido,ae466c8f,Serviço de torca de raios de roda,1,20,20,"100,00%",,0,5
73655a37,1040,Pedido,249,Punho comum cores - par,1,15,15,"93,00%","1,05","1,05",18
8be9ce0d,1040,Pedido,db176db2,Serviço de Ajustes em Geral,1,65,65,"100,00%",,0,1
7fa3d834,1041,Pedido,4,Alavanca cambio comum plástico par,1,30,30,"68,00%","6,45","6,45",9
28cbbb93,1041,Pedido,f8bbd447,Conduíte Metro,1,10,10,"50,00%",5,5,20
0e1c6c80,1041,Pedido,249,Punho comum cores - par,1,15,15,"93,00%","1,05","1,05",15
f9a3d5b4,1041,Pedido,dd98c533,Serviço de regulagem de câmbio,1,30,30,"100,00%",0,0,5
f8385706,1041,Pedido,c7d366ee,Serviço de revisão de cubo de roda,1,20,20,"100,00%",,0,5
c4a024df,1041,Pedido,b869b837,Serviço de Lubrificação de corrente,1,20,20,"100,00%",,0,1
957f4bb5,1041,Pedido,e64f0197,Tele busca e entrega,1,15,15,"100,00%",,0,1
653f16be,1042,Pedido,bb09a387,Roda lateral 12/16/20 reforçada,1,45,45,"62,00%",17,17,6
42f4ec8e,1043,Pedido,4,Alavanca cambio comum plástico par,3,15,45,"68,00%","6,45","19,35",12
cffa01f1,1043,Pedido,189,Mov. Centr. 45mm kit,3,15,45,"53,00%","4,68","14,04",4
05238eb2,1043,Pedido,249,Punho comum cores - par,2,5,10,"93,00%","1,05","2,1",17
affa389e,1043,Pedido,250,Punho comum verde,2,10,20,"67,00%","5,99","11,98",6
527ba535,1043,Pedido,630c3d19,Punho MTB Wester Pró Cinza par,1,10,10,"52,00%","4,79","4,79",4
2192c4a7,1043,Pedido,b0675cc4,Roda livre 20 dentes catraca simples,2,15,30,"70,00%","5,91","11,82",10
3045a5e1,1043,Pedido,d3ce794e,Garupeira tubão preta fixa,2,50,100,"50,00%",30,60,4
d4286488,1043,Pedido,164,Garupeira rabetão,1,40,40,"55,00%","27,22","27,22",6
1f1974e7,1044,Pedido,113,Corrente fina Index Tec 8V,1,30,30,"80,00%","6,12","6,12",10
ebe71a0c,1044,Pedido,7b2f08f8,Serviço de instalação de corrente fina c/marcha,1,20,20,"100,00%",,0,5
24880307,1045,Pedido,30,Avanço soft vermelho 4 parafusos,1,40,40,"50,00%",15,15,3
d991bdce,1045,Pedido,73,"Câmara aro 24X1,75 Vee Rubber",2,25,50,"69,00%","7,74","15,48",16
f5764dd6,1046,Pedido,d80861a0,"Aro 29"" Rugged preto",1,90,90,"50,00%",45,45,3
dc267350,1046,Pedido,a045adf8,Serviço de centragem de roda,1,30,30,"100,00%",,0,5
2eed80e6,1046,Pedido,759b38a2,Eixo traseiro vazado,1,30,30,"78,00%","5,4","5,4",9
f625962b,1046,Pedido,4f18ef17,Serviço de troca de eixo de roda,1,30,30,"100,00%",,0,5
0b655da6,1046,Pedido,127,Disco de freio 160mm,1,25,25,"50,00%",9,9,3
e50f694c,1046,Pedido,51769269,Serviço de regulagem de freios,1,15,15,"100,00%",,0,5
f77d0c9b,1046,Pedido,581c6d02,Alinhamento de Gancheira,1,20,20,"100,00%",20,20,99
99e04f95,1047,Pedido,f1097bf5,Cabo de freio Ceci importado,2,5,10,"92,00%","0,42","0,84",312
615accc8,1047,Pedido,62,Cabo de câmbio,2,5,10,"91,00%","0,46","0,92",116
4238781b,1047,Pedido,51769269,Serviço de regulagem de freios,1,15,15,"100,00%",,0,5
c362eb0a,1047,Pedido,dd98c533,Serviço de regulagem de câmbio,1,15,15,"100,00%",0,0,5
9f99cfc9,1048,Orçamento,9bd7f277,Serviço de conserto de câmara,1,15,15,"100,00%",0,0,5
bea985e2,1051,Pedido,108,Cola tubo,1,10,10,"69,00%","3,12","3,12",14
dd2c0981,1052,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 Veloforce Válvula longa",1,25,25,"65,00%","8,81","8,81",96
67ceb35b,1050,Pedido,f1097bf5,Cabo de freio Ceci importado,1,5,5,"92,00%","0,42","0,42",299
e7e16f82,1053,Pedido,32,Sapatas de freio pino baixa par - balacas sem blister,1,10,10,"95,00%","0,82","0,82",87
46bd453e,1054,Pedido,9bd7f277,Serviço de conserto de câmara,1,15,15,"100,00%",0,0,5
50ff04b9,1055,Pedido,bb09a387,Roda lateral 12/16/20 reforçada,1,45,45,"62,00%",17,17,5
2f2c068a,1049,Pedido,07e37b2d,Instalação de rodas auxiliares,1,25,25,"100,00%",,0,1
3f0603db,1049,Pedido,61ab07b2,Cabo de freio dianteiro bicicleta infantil,1,5,5,"70,00%","1,5","1,5",18
a4d1638a,1049,Pedido,51769269,Serviço de regulagem de freios,1,20,20,"100,00%",,0,5
36bf17c7,1049,Pedido,b4695122,Parafuso sextavado de abraçadeira de aço de quadro,1,10,10,"50,00%",5,5,14
affe3a59,1056,Pedido,9bd7f277,Serviço de conserto de câmara,1,15,15,"100,00%",0,0,5
b0dc7df3,1057,Pedido,108,Cola tubo,4,10,40,"69,00%","3,12","12,48",13
179a98b7,1053,Pedido,f1097bf5,Cabo de freio Ceci importado,1,5,5,"92,00%","0,42","0,42",310
2977a176,1057,Pedido,109,Conduíte Rolo cor preta,1,25,25,"63,00%","14,75","14,75",4
f6c6ddd6,1058,Pedido,252d7a79,Camara 20x1.75 Kenda,1,20,20,"48,00%","10,37","10,37",13
1e2d8dd5,1058,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
0403126c,1059,Pedido,252d7a79,Camara 20x1.75 Kenda,1,20,20,"48,00%","10,37","10,37",12
9ae70954,1059,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
182ef69b,1060,Pedido,190,Mov. Direção kit,1,25,25,"77,00%","4,6","4,6",8
5ad709b5,1061,Pedido,15,Aro 26 alumínio comum,1,45,45,"50,00%",24,24,5
902ba115,1061,Pedido,a045adf8,Serviço de centragem de roda,1,30,30,"100,00%",,0,5
64bee0f5,1061,Pedido,ae466c8f,Serviço de torca de raios de roda,1,30,30,"100,00%",,0,5
6f481d0a,1062,Pedido,a05745b8,Serviço de montagem de bicicleta aro 29,1,120,120,"100,00%",0,0,5
71fc888f,1063,Pedido,93,Câmbio traseiro comum s/gancheira,1,55,55,"53,00%","25,8","25,8",1
83b0a80a,1063,Pedido,22cf9596,Serviço de instalação de câmbio traseiro,1,25,25,"100,00%",,0,5
d397ceba,1064,Pedido,a05745b8,Serviço de montagem de bicicleta aro 29,2,120,240,"100,00%",0,0,5
77d79bf6,1065,Pedido,72,"Câmara aro 16"" Veloforce",1,20,20,"70,00%","5,99","5,99",9
e4c99f1c,1065,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
e5c9f1fa,1066,Pedido,76833e8e,Pedivela monobloco aro 26 cromado,1,30,30,"50,00%",15,15,1
6d20241a,1067,Pedido,111,Corrente fina 116L Tec,1,30,30,"69,00%","9,4","9,4",4
97ebc186,1067,Pedido,7b2f08f8,Serviço de instalação de corrente fina c/marcha,1,20,20,"100,00%",,0,5
82561bba,1068,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 Veloforce Válvula longa",1,25,25,"65,00%","8,81","8,81",95
dfe0e2d3,1068,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
1eab5001,1069,Pedido,a59f1cdc,Mangueira de bomba rosca de metal 52cm,1,10,10,"50,00%",5,5,4
3955c383,1070,Pedido,9bd7f277,Serviço de conserto de câmara,1,15,15,"100,00%",0,0,5
a3604c2d,1071,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 Veloforce Válvula longa",1,25,25,"65,00%","8,81","8,81",94
c25f9642,1071,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
ff04faea,1072,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 Veloforce Válvula longa",1,25,25,"65,00%","8,81","8,81",93
055ab6ef,1073,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 Veloforce Válvula longa",1,25,25,"65,00%","8,81","8,81",92
919c8b87,1073,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,15,15,"100,00%",0,0,5
eea4e916,1074,Pedido,72,"Câmara aro 16"" Veloforce",2,20,40,"70,00%","5,99","11,98",8
83ff3a22,1074,Pedido,381e3e3f,Serviço de instalação de câmara de ar,2,15,30,"100,00%",0,0,5
45736ef0,1075,Pedido,133,Eixo traseiro comum,1,25,25,"85,00%","3,84","3,84",22
b342d8d8,1075,Pedido,4f18ef17,Serviço de troca de eixo de roda,1,35,35,"100,00%",,0,5
90b82df4,1075,Pedido,ba9e6c41,Roda livre 7V -Catraca,1,35,35,"50,00%","17,52","17,52",10
91baacc7,1075,Pedido,f1b91467,Serviço de instalação de catraca / roda livre / K7,1,10,10,"100,00%",,0,5
262770d0,1075,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 Veloforce Válvula longa",1,25,25,"65,00%","8,81","8,81",91
70cf7be8,1075,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
c8ca3958,1076,Pedido,171,Guidão preto ferro,1,30,30,"44,00%","16,9","16,9",5
aa75014c,1076,Pedido,d65d8c84,Serviço de instalação de guidão,1,30,30,"100,00%",0,0,5
578e75cc,1075,Pedido,111,Corrente fina 116L Tec,1,30,30,"69,00%","9,4","9,4",3
f912c233,1077,Pedido,87,"Câmara 29"" Veloforce 48mm bico longo",1,35,35,"60,00%","14,11","14,11",46
08fdf0ee,1077,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
ccd21a2d,1078,Orçamento,232,Pneu Kenda aro 26x1.95,1,70,70,"50,00%",22,22,21
6857cbfe,1079,Pedido,250,Punho comum verde,1,15,15,"67,00%","5,99","5,99",4
06ffe21a,1080,Pedido,115,Corrente grossa Veloforce,1,30,30,"82,00%","5,38","5,38",5
f5252866,1080,Pedido,43d11e17,Serviço de instalação de corrente grossa s/ marcha,1,10,10,"100,00%",,0,5
2c481756,1057,Pedido,f1097bf5,Cabo de freio Ceci importado,10,"1,5",15,"92,00%","0,42","4,2",309
ea214169,1081,Pedido,51769269,Serviço de regulagem de freios,1,20,20,"100,00%",,0,5
8cb7369f,1081,Pedido,3,Alavanca cambio comum alumínio par,1,25,25,"80,00%","4,99","4,99",10
9bbd0bc1,1081,Pedido,dd98c533,Serviço de regulagem de câmbio,1,15,15,"100,00%",0,0,5
dc442638,1081,Pedido,32,Sapatas de freio pino baixa par - balacas sem blister,1,15,15,"95,00%","0,82","0,82",86
abb70627,1081,Pedido,f1299420,Serviço de instalação de balacas de freio,1,10,10,"100,00%",,0,5
5da01858,1082,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 Veloforce Válvula longa",1,25,25,"65,00%","8,81","8,81",89
fe2dca6f,1082,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
5797af1e,1083,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 Veloforce Válvula longa",1,25,25,"65,00%","8,81","8,81",90
90387057,1084,Pedido,a0ffc396,Serviço de encurtar corrente/emendar,1,15,15,"100,00%",,0,5
cb9f529b,1085,Pedido,87,"Câmara 29"" Veloforce 48mm bico longo",1,35,35,"60,00%","14,11","14,11",45
21efaae4,1085,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,15,15,"100,00%",0,0,5
3833a172,1086,Pedido,f8bbd447,Conduíte Metro,2,10,20,"50,00%",5,10,20
cf77106b,1086,Pedido,51769269,Serviço de regulagem de freios,1,15,15,"100,00%",,0,5
4019b2d2,1086,Pedido,dd98c533,Serviço de regulagem de câmbio,1,15,15,"100,00%",0,0,5
6b2cd8bb,1086,Pedido,e64f0197,Tele busca e entrega,1,15,15,"100,00%",,0,1
efc376ce,1050,Pedido,111,Corrente fina 116L Tec,1,30,30,"69,00%","9,4","9,4",3
396bb327,1050,Pedido,32,Sapatas de freio pino baixa par - balacas sem blister,1,15,15,"95,00%","0,82","0,82",86
3f07397d,1081,Pedido,f1097bf5,Cabo de freio Ceci importado,1,5,5,"92,00%","0,42","0,42",299
e7dad376,1050,Pedido,62,Cabo de câmbio,1,5,5,"91,00%","0,46","0,46",115
0cd65fed,1050,Pedido,f8bbd447,Conduíte Metro,2,10,20,"50,00%",5,10,20
52a3ecb0,1050,Pedido,89,Câmbio dianteiro comum,1,40,40,"100,00%","18,9","18,9",8
ac1538ba,1050,Pedido,51769269,Serviço de regulagem de freios,1,30,30,"100,00%",,0,5
9c3a93fa,1050,Pedido,dd98c533,Serviço de regulagem de câmbio,1,30,30,"100,00%",0,0,5
6f53ecaf,1050,Pedido,82cf8c94,Serviço de instalação de movimento central,1,25,25,"100,00%",,0,5
8596cca6,1050,Pedido,027dfe64,"Mov. Centr. 34,7m - kit comum",1,25,25,"65,00%","5,3","5,3",6
5e324c05,1050,Pedido,209,Pedivela ferro revestido triplo,1,45,45,"51,00%","14,7","14,7",6
f7cef209,1050,Pedido,db176db2,Serviço de Ajustes em Geral,1,80,80,"100,00%",,0,1
b59ada30,1087,Pedido,232,Pneu Kenda aro 26x1.95,1,45,45,"50,00%",22,22,22
7b416092,1087,Pedido,511f2753,Serviço de instalação de pneu,1,15,15,"100,00%",,0,5
637d747e,1087,Pedido,189,Mov. Centr. 45mm kit,1,30,30,"78,00%","5,61","5,61",11
e4e8031e,1087,Pedido,82cf8c94,Serviço de instalação de movimento central,1,30,30,"100,00%",,0,5
9e4fec25,1087,Pedido,51769269,Serviço de regulagem de freios,1,40,40,"100,00%",,0,5
e688a396,1087,Pedido,76833e8e,Pedivela monobloco aro 26 cromado,1,30,30,"50,00%",15,15,5
946cee2c,1089,Pedido,a05745b8,Serviço de montagem de bicicleta aro 29,1,120,120,"100,00%",0,0,5
1106b931,1050,Pedido,5f7d15c6,Roda livre comum 6V,1,30,30,"56,00%","13,05","13,05",14
af422b14,1050,Pedido,b115b703,Castanha de selim cromada,1,20,20,"67,00%",5,5,5
b0ac9b90,1090,Pedido,a045adf8,Serviço de centragem de roda,1,30,30,"100,00%",,0,5
a8aa53a6,1090,Pedido,ae466c8f,Serviço de torca de raios de roda,1,40,40,"100,00%",,0,5
8a665c51,1090,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 Veloforce Válvula longa",1,25,25,"65,00%","8,81","8,81",88
18cf56b8,1090,Pedido,200,Pedal Plataf. Nylon Sueco Par,1,30,30,"70,00%","8,9","8,9",10
c888d115,1090,Pedido,db176db2,Serviço de Ajustes em Geral,1,25,25,"100,00%",,0,1
ce45bcb1,1091,Pedido,44e417f9,"Pneu Aro 29"" X 2,1 Levorin Eruption",1,55,55,"46,00%","48,5","48,5",15
a6788c5d,1091,Pedido,62b18840,Bucha de bronze Torpedo amarelo,1,30,30,"49,00%","25,58","25,58",2
4270e38f,1091,Pedido,37,Banco 2 molas GTS - Selim,1,40,40,"50,00%","34,9","34,9",3
c3d2068c,1091,Pedido,159,Garfo ferro preto aro 26,1,40,40,"48,00%","26,25","26,25",2
2ffa0f64,1091,Pedido,132,Eixo traseiro com rolamento 185mm,3,"27,5","82,5","50,00%","25,15","75,45",15
445f277c,1092,Pedido,8d4b8084,Manete de alumínio freio VBrake par,1,45,45,"50,00%",18,18,2
bc6a4399,1088,Pedido,f1097bf5,Cabo de freio Ceci importado,2,5,10,"92,00%","0,42","0,84",290
cc11ead8,1092,Pedido,132,Eixo traseiro com rolamento 185mm,1,35,35,"50,00%","25,15","25,15",14
97432c09,1093,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 Veloforce Válvula longa",1,25,25,"65,00%","8,81","8,81",87
fc035368,1093,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
981ddeef,1094,Pedido,e4173ba1,"Mov. Central 34,7 Selado 127,5mm",1,50,50,"58,00%","20,85","20,85",3
8a0d4af3,1094,Pedido,82cf8c94,Serviço de instalação de movimento central,1,50,50,"100,00%",,0,5
a057ea6d,1095,Pedido,185,Manete nylon par,1,15,15,"53,00%","4,69","4,69",3
0d42c1e5,1092,Pedido,f1097bf5,Cabo de freio Ceci importado,2,5,10,"92,00%","0,42","0,84",298
d77c7c22,1095,Pedido,f8bbd447,Conduíte Metro,1,10,10,"50,00%",5,5,20
1ceb38ad,1095,Pedido,51769269,Serviço de regulagem de freios,1,20,20,"100,00%",,0,5
8e9b0f3b,1088,Pedido,215dbc9e,Punho de Silicone preto 136mm,1,45,45,"52,00%","19,27","19,27",4
9074ddf2,1095,Pedido,f1097bf5,Cabo de freio Ceci importado,1,5,5,"92,00%","0,42","0,42",296
5d5dea51,1088,Pedido,62,Cabo de câmbio,2,5,10,"91,00%","0,46","0,92",116
7ae021fe,1088,Pedido,f8bbd447,Conduíte Metro,2,10,20,"50,00%",5,10,20
30571c75,1088,Pedido,51769269,Serviço de regulagem de freios,1,30,30,"100,00%",,0,5
6a7861b2,1088,Pedido,dd98c533,Serviço de regulagem de câmbio,1,30,30,"100,00%",0,0,5
3c6e83e8,1088,Pedido,b869b837,Serviço de Lubrificação de corrente,1,20,20,"100,00%",,0,1
113ed11a,1088,Pedido,53,Blocagem de eixo agulha dianteiro,1,10,10,"50,00%",5,5,4
856434fb,1088,Pedido,2d524904,Blocagem de eixo agulha traseiro,1,10,10,"50,00%",5,5,4
0f17c7f9,1088,Pedido,12c4325f,Rolamento de roda 6200 maior,4,10,40,"50,00%",5,20,22
8207eeb2,1088,Pedido,2c86f3c6,Instalação/Substituição de Rolamentos de rodas,4,10,40,"100,00%",10,40,10
40684a64,1088,Pedido,4324b9f7,Pastilha de freio a disco mecânico raquete,2,25,50,"76,00%","2,4","4,8",12
de9fe6cb,1088,Pedido,c1b4f640,Serviço Trocar Pastilhas de freio a disco,2,15,30,"100,00%",0,0,4
8fef159b,1096,Orçamento,ae466c8f,Serviço de torca de raios de roda,2,50,100,"100,00%",,0,5
742cc6ea,1096,Orçamento,a045adf8,Serviço de centragem de roda,2,30,60,"100,00%",,0,5
54add989,1096,Orçamento,198,Pedal plataforma alumínio preto,1,35,35,"50,00%","17,35","17,35",2
51fcfb73,1096,Orçamento,57728a5b,Serviço de instalação de pedal,1,15,15,"100,00%",0,0,5
2ecfb564,1096,Orçamento,188,Mov. Centr. 34.7 rolamento,1,60,60,"70,00%","17,71","17,71",8
adc1ed33,1096,Orçamento,82cf8c94,Serviço de instalação de movimento central,1,50,50,"100,00%",,0,5
0dcf1e16,1096,Orçamento,2ab32411,Mov. Direção A Head Set - Kit,1,35,35,"84,00%","4,71","4,71",9
e273f31b,1096,Orçamento,eefdf672,Serviço de Instalação de Movimento de Direção,1,40,40,"100,00%",,0,1
ed80bfae,1096,Orçamento,223,Pinça dianteira importada,1,40,40,"58,00%","16,8","16,8",4
925fa5e7,1096,Orçamento,224,Pinça traseira importada,1,40,40,"58,00%","16,8","16,8",8
7ba50fb7,1096,Orçamento,127,Disco de freio 160mm,2,20,40,"50,00%",9,18,2
46f11fef,1096,Orçamento,369c8406,Instalação/Substituição de Disco de Freio,2,10,20,"100,00%",,0,10
5b077691,1097,Pedido,145,Freio V Break alumínio polido par,2,40,80,"43,00%","22,9","45,8",14
0ae8b729,1097,Pedido,111,Corrente fina 116L Tec,2,20,40,"69,00%","9,4","18,8",2
0612df67,1097,Pedido,114,Corrente grossa 114L Tec,1,20,20,"68,00%","9,61","9,61",2
b22b61f4,1097,Pedido,ba9e6c41,Roda livre 7V -Catraca,1,30,30,"50,00%","17,52","17,52",9
4acef50b,1097,Pedido,6855d4bf,Parafuso comum de abraçadeira de aço de quadro,5,2,10,"50,00%",5,25,14
c7955baf,1097,Pedido,b4695122,Parafuso sextavado de abraçadeira de aço de quadro,5,2,10,"50,00%",5,25,13
b97ebd30,1097,Pedido,50952591,Manete alumínio polido par,2,20,40,"50,00%","12,5",25,5
4c41f7e7,1098,Pedido,114,Corrente grossa 114L Tec,1,30,30,"68,00%","9,61","9,61",1
b622efce,1098,Pedido,43d11e17,Serviço de instalação de corrente grossa s/ marcha,1,10,10,"100,00%",,0,5
a0e2e95f,1098,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 Veloforce Válvula longa",1,25,25,"65,00%","8,81","8,81",86
10030272,1098,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
96706dad,1098,Pedido,148978fa,Cadeado grosso Elleven com chaves,1,35,35,"57,00%","12,9","12,9",3
96dd5bbf,1098,Pedido,86707f3f,Farol Led Recarregável,1,60,60,"57,00%",30,30,2
586b315f,1098,Pedido,e427f811,Fita anti furo MTB aro 29,1,30,30,"50,00%",20,20,2
285d4064,1098,Pedido,57,Bomba 30cm,1,30,30,"58,00%","12,58","12,58",2
1bc86320,1099,Pedido,f1097bf5,Cabo de freio Ceci importado,1,5,5,"92,00%","0,42","0,42",299
9499347a,1100,Pedido,f1097bf5,Cabo de freio Ceci importado,2,5,10,"92,00%","0,42","0,84",298
004faa0e,1100,Pedido,62,Cabo de câmbio,2,5,10,"91,00%","0,46","0,92",118
e88c9166,1100,Pedido,51769269,Serviço de regulagem de freios,1,25,25,"100,00%",,0,5
2755a2d6,1100,Pedido,dd98c533,Serviço de regulagem de câmbio,1,25,25,"100,00%",0,0,5
8ac5acb2,1100,Pedido,9ff8ca78,Pedivela Monobloco aro 26 Preto,1,30,30,"68,00%","9,49","9,49",7
79390bb5,1100,Pedido,0b728ead,Colar de esferas mov central 45mm,2,5,10,"90,00%","0,49","0,98",28
2bf1972f,1100,Pedido,30e466f4,Serviço de instalação de pedivela,1,20,20,"100,00%",0,0,5
24935654,1101,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 Veloforce Válvula longa",1,25,25,"65,00%","8,81","8,81",85
d1cb522a,1101,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
7fc5a002,1102,Pedido,76833e8e,Pedivela monobloco aro 26 cromado,1,30,30,"50,00%",15,15,4
c3f513ca,1102,Pedido,30e466f4,Serviço de instalação de pedivela,1,30,30,"100,00%",0,0,5
9b17102f,1102,Pedido,189,Mov. Centr. 45mm kit,1,25,25,"78,00%","5,61","5,61",10
aef1fc1b,1102,Pedido,82cf8c94,Serviço de instalação de movimento central,1,30,30,"100,00%",,0,5
d81e27ff,1102,Pedido,198,Pedal plataforma alumínio preto,1,35,35,"50,00%","17,35","17,35",2
5d23e0e6,1102,Pedido,57728a5b,Serviço de instalação de pedal,1,20,20,"100,00%",0,0,5
936b4124,1102,Pedido,f6676a29,Serviço de Revisão / Limpeza / Montagem de Cubo Torpedo,1,80,80,"100,00%",,0,5
3f0e9672,1104,Pedido,39ef0de5,Balaca de freio orbital GTS - cartela par,1,15,15,"78,00%","3,3","3,3",5
2a786c39,1104,Pedido,2131b83f,Colar de esfera para cubo traseiro,4,"2,5",10,"93,00%","0,35","1,4",46
899c73db,1102,Pedido,578eaf14,Cone da alavanca torpedo modelo novo,1,40,40,"51,00%",17,17,2
0c624b0f,1105,Pedido,146,Freio V Break Nylon par,1,35,35,"63,00%","11,17","11,17",18
a68d1d0c,1105,Pedido,185,Manete nylon par,1,10,10,"53,00%","4,69","4,69",3
681477b5,1105,Pedido,51769269,Serviço de regulagem de freios,1,25,25,"100,00%",,0,5
032ac1ad,1105,Pedido,f1097bf5,Cabo de freio Ceci importado,2,5,10,"92,00%","0,42","0,84",294
4c0715c1,1106,Orçamento,feb26e0a,"Câmara Aro 26"" X 1,90 Veloforce Válvula longa",1,25,25,"65,00%","8,81","8,81",81
016de210,1107,Orçamento,87,"Câmara 29"" Veloforce 48mm bico longo",1,35,35,"60,00%","14,11","14,11",42
b85b49b3,1107,Orçamento,381e3e3f,Serviço de instalação de câmara de ar,1,5,5,"100,00%",0,0,5
af62d4e5,1108,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 Veloforce Válvula longa",1,25,25,"65,00%","8,81","8,81",82
99d6a2ac,1109,Pedido,87,"Câmara 29"" Veloforce 48mm bico longo",1,35,35,"60,00%","14,11","14,11",43
12942e0a,1109,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,5,5,"100,00%",0,0,5
48ab8077,1110,Pedido,a05745b8,Serviço de montagem de bicicleta aro 29,1,90,90,"100,00%",0,0,5
